time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),speed(mph),distance(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,gimbal_heading(degrees),gimbal_pitch(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message,flightNumber
615400,10/10/2019 19:08,19.2835408,-99.1389148,50.524936,,,7402.98029,6.5094954,76.36909693,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-1.789552,6.263432,0,112.1,-25.2,-0.4,0,1,1684,1024,1024,1024,112.8,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
615400,10/10/2019 19:08,19.2835408,-99.1389148,50.524936,,,7402.98029,6.5094954,76.36909693,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-1.789552,6.263432,0,112.1,-25.2,-0.4,0,1,1634,1024,1024,1024,112.7,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
615500,10/10/2019 19:08,19.28353994,-99.13891193,50.524936,,,7402.98029,7.2924244,75.36351947,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-2.23694,6.934514,0,112.2,-24.6,0,0,1,1510,1024,1024,1024,112.7,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
615600,10/10/2019 19:08,19.28353877,-99.13890895,50.524936,,,7402.98029,7.5608572,74.26443807,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-2.460634,7.158208,0,112.2,-23.8,0,0,1,1516,1024,1024,1024,112.7,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
615700,10/10/2019 19:08,19.28353764,-99.13890572,50.524936,,,7402.98029,8.3437862,73.10203646,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-2.908022,7.82929,0,112.1,-22.8,-0.4,0,1,1424,1024,1024,1024,112.7,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
615900,10/10/2019 19:08,19.28353468,-99.13889842,50.524936,,,7402.98029,9.1490846,70.40026472,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-3.35541,8.500372,0,112.1,-19.7,-0.9,0,1,1165,1024,1024,1024,112.7,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
616000,10/10/2019 19:08,19.28353296,-99.1388948,50.524936,,,7402.98029,9.4398868,69.01082898,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-3.579104,8.724066,0,111.9,-13.8,-1.3,0,1,1024,1024,1024,1080,112.7,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
616000,10/10/2019 19:08,19.28353296,-99.1388948,50.524936,,,7402.98029,9.4398868,69.01082898,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-3.579104,8.724066,0,111.9,-13.8,-1.3,0,1,1024,1024,1024,1091,112.8,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
616100,10/10/2019 19:08,19.28353148,-99.13889096,50.524936,,,7402.98029,9.4398868,67.60597329,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-3.579104,8.724066,0,111.6,-0.7,-1.1,0,1,1024,1024,1024,1183,113.1,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
616200,10/10/2019 19:08,19.28352948,-99.13888705,50.524936,,,7402.98029,8.9253906,66.0780861,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-3.35541,8.276678,0,112.3,7.1,-0.7,0,1,1024,1024,1024,1285,114,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.98029,50.524936,6,P-GPS,,2
616300,10/10/2019 19:08,19.28352795,-99.13888383,50.196852,,,7402.652206,8.2319392,64.84252176,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-3.131716,7.605596,0,113.8,12.8,-0.6,0,1,1024,1024,1024,1031,115.5,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.652206,50.196852,6,P-GPS,,2
616400,10/10/2019 19:08,19.2835261,-99.13888059,50.196852,,,7402.652206,7.4042714,63.53838786,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-3.131716,6.71082,0,116.5,18.4,0,0,1,1024,1024,1024,1024,115.7,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.652206,50.196852,6,P-GPS,,2
616600,10/10/2019 19:08,19.28352317,-99.13887536,50.196852,,,7402.652206,5.3015478,61.44652428,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-2.460634,4.697574,-0.223694,117.9,24.2,1.3,0,1,1024,1024,1024,1024,115.9,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.652206,50.196852,6,P-GPS,,2
616700,10/10/2019 19:08,19.28352222,-99.13887356,50.196852,,,7402.652206,4.1159696,60.7365505,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-2.013246,3.579104,0,117.5,22.4,0.4,0,1,1024,1024,1024,1024,116.1,-50.5,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.652206,50.196852,6,P-GPS,,2
616800,10/10/2019 19:08,19.28352151,-99.13887214,50.196852,,,7402.652206,3.6014734,60.18733788,13,0,14.25,7403.308374,50.85302,15.3901472,95.9153574,-1.789552,3.131716,0,116.9,19.6,-1.6,0,1,1024,1024,1024,1024,116.2,-50.3,36,3.527,3.547,3.548,3.56,0,0,15.164,138.11,7402.652206,50.196852,6,P-GPS,,2
616800,10/10/2019 19:08,19.28352151,-99.13887214,50.196852,,,7402.652206,3.6014734,60.18733788,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,-1.789552,3.131716,0,116.9,19.6,-1.6,0,1,1024,1024,1024,1024,116.3,-46.6,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.652206,50.196852,6,P-GPS,,2
616900,10/10/2019 19:08,19.28352059,-99.13887045,50.196852,,,7402.652206,2.6172198,59.51476568,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,-1.342164,2.23694,-0.223694,116.6,17.1,-2.3,0,1,1024,1024,1024,1024,116.3,-41.1,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.652206,50.196852,6,P-GPS,,2
617000,10/10/2019 19:08,19.2835206,-99.13886946,50.524936,,,7402.98029,2.1922012,59.23326961,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,-0.894776,2.013246,-0.223694,116.4,13.4,-2.5,0,1,1024,1024,1024,1024,116.4,-40,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.98029,50.524936,6,P-GPS,,2
617100,10/10/2019 19:08,19.28352027,-99.13886864,50.524936,,,7402.98029,1.7000744,58.92979191,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,-0.671082,1.565858,-0.223694,116.5,9.9,-2,0,1,1024,1024,1024,1024,116.4,-40,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.98029,50.524936,6,P-GPS,,2
617300,10/10/2019 19:08,19.28352099,-99.13886678,50.524936,,,7402.98029,1.342164,58.54068429,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,0,1.342164,0,117.5,5.6,-0.4,0,1,1024,1024,1024,1024,116.4,-39.8,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.98029,50.524936,6,P-GPS,,2
617400,10/10/2019 19:08,19.28352186,-99.13886662,50.85302,,,7403.308374,1.1408394,58.67388639,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,0.223694,1.11847,0,118.1,3.7,0.4,0,1,1024,1024,1024,1024,116.4,-37.6,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7403.308374,50.85302,6,P-GPS,,2
617500,10/10/2019 19:08,19.28352197,-99.13886616,50.524936,,,7402.98029,0.9171454,58.56594676,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0.894776,0.223694,118.5,1.4,1.3,0,1,1024,1024,1024,1024,116.5,-37.6,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.98029,50.524936,6,P-GPS,,2
617600,10/10/2019 19:08,19.28352334,-99.13886578,50.524936,,,7402.98029,0.8052984,58.74015936,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.671082,0,119,0,1.5,0,1,1024,1024,1024,1024,116.6,-37.6,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.98029,50.524936,6,P-GPS,,2
617700,10/10/2019 19:08,19.28352351,-99.13886546,50.524936,,,7402.98029,0.7158208,58.68372891,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0.671082,0,119.3,-1.4,1.4,0,1,1024,1024,1024,1024,116.7,-37.6,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.98029,50.524936,6,P-GPS,,2
617800,10/10/2019 19:08,19.28352424,-99.13886555,50.524936,,,7402.98029,0.6263432,58.86220661,13,0,14.229,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.447388,0,119.1,-2.4,1.2,0,1,1024,1024,1024,1024,116.9,-42.3,36,3.543,3.555,3.545,3.571,0,0,15.55,138.11,7402.98029,50.524936,6,P-GPS,,2
617900,10/10/2019 19:08,19.28352507,-99.1388653,50.524936,,,7402.98029,0.6263432,58.96522498,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0.447388,0,118.8,-3,1.1,0,1,1024,1024,1024,1024,117,-47.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618000,10/10/2019 19:08,19.28352581,-99.13886531,50.524936,,,7402.98029,0.6263432,59.12500189,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.447388,0,118.5,-3.3,1,0,1,1024,1024,1024,1024,117.1,-53.6,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618200,10/10/2019 19:08,19.28352689,-99.13886519,50.524936,,,7402.98029,0.6263432,59.32185229,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.447388,0,118,-3.3,1.1,0,1,1024,1024,1024,1024,117.2,-53.6,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618200,10/10/2019 19:08,19.28352689,-99.13886519,50.524936,,,7402.98029,0.6263432,59.32185229,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.447388,0,118,-3.3,1.1,0,1,1024,1024,1024,1024,117.2,-53.7,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618300,10/10/2019 19:08,19.28352709,-99.13886495,50.524936,,,7402.98029,0.6263432,59.29987066,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.447388,0,117.7,-3.4,1,0,1,1024,1024,1024,1024,117.2,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618400,10/10/2019 19:08,19.28352754,-99.13886497,50.524936,,,7402.98029,0.4921268,59.4015767,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.223694,0,117.6,-3.6,0.8,0,1,1024,1024,1024,1024,117.2,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618600,10/10/2019 19:08,19.28352839,-99.13886496,50.524936,,,7402.98029,0.4921268,59.57907015,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.223694,0,117.4,-3.7,0.6,0,1,1024,1024,1013,1169,117.2,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618600,10/10/2019 19:08,19.28352839,-99.13886496,50.524936,,,7402.98029,0.4921268,59.57907015,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.447388,0.223694,0,117.4,-3.7,0.6,0,1,1024,1024,1024,1345,118.1,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618700,10/10/2019 19:08,19.28352856,-99.13886477,50.524936,,,7402.98029,0.4921268,59.56529062,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0.447388,0,117.5,-3.8,0.7,0,1,1024,1024,1024,1142,120,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
618900,10/10/2019 19:08,19.28352911,-99.13886468,50.85302,,,7403.308374,0.4921268,59.65813839,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0.447388,0,122.6,-3.4,0.4,0,1,1024,1024,1024,1024,120.5,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7403.308374,50.85302,6,P-GPS,,2
618900,10/10/2019 19:08,19.28352911,-99.13886468,50.85302,,,7403.308374,0.4921268,59.65813839,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0.447388,0,122.6,-3.4,0.4,0,1,1024,1024,1024,1024,120.8,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7403.308374,50.85302,6,P-GPS,,2
619000,10/10/2019 19:08,19.28352916,-99.13886469,50.524936,,,7402.98029,0.3131716,59.67290217,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0.223694,0,123.1,-3.4,0.5,0,1,1024,1024,1024,1024,121.2,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
619100,10/10/2019 19:08,19.28352936,-99.13886467,50.85302,,,7403.308374,0.223694,59.71030375,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0,0.223694,0,123.3,-3.3,0.6,0,1,1024,1024,1024,1024,121.5,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7403.308374,50.85302,6,P-GPS,,2
619200,10/10/2019 19:08,19.28352948,-99.13886457,50.85302,,,7403.308374,0.223694,59.70833524,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0,0.223694,0,123.3,-3.3,0.6,0,1,1024,1024,973,1414,122,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7403.308374,50.85302,6,P-GPS,,2
619400,10/10/2019 19:08,19.28352955,-99.13886447,50.524936,,,7402.98029,0.223694,59.69816464,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0,0.223694,0,125.7,-2.8,0.5,0,1,1024,1024,1024,1418,124.6,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
619500,10/10/2019 19:08,19.28352956,-99.13886434,50.85302,,,7403.308374,0.223694,59.66305965,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0,0.223694,0,130.7,-2.2,0,0,1,1024,1024,1024,1160,127.1,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7403.308374,50.85302,6,P-GPS,,2
619600,10/10/2019 19:08,19.28352957,-99.13886429,50.524936,,,7402.98029,0,59.65256096,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0,0,0,134.1,-2.8,-0.4,0,1,1024,1024,1024,1024,128.6,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
619600,10/10/2019 19:08,19.28352957,-99.13886429,50.524936,,,7402.98029,0,59.65256096,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0,0,0,134.1,-2.8,-0.4,0,1,1357,1024,1024,1024,130.9,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
619700,10/10/2019 19:08,19.28352956,-99.13886432,50.524936,,,7402.98029,0.223694,59.65846648,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,0,0.223694,0.223694,135.3,-3.5,-0.4,0,1,1593,1048,1024,1024,132.5,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
620000,10/10/2019 19:08,19.28352918,-99.13886389,50.524936,,,7402.98029,1.4316416,59.45636673,13,0,14.234,7403.308374,50.85302,15.3901472,95.9153574,-0.894776,1.11847,0,137,-26.3,-2.1,0,1,1540,1024,1024,1024,134.1,-53.9,36,3.528,3.558,3.566,3.572,0,0,16.29,138.11,7402.98029,50.524936,6,P-GPS,,2
620000,10/10/2019 19:08,19.28352918,-99.13886389,50.524936,,,7402.98029,1.4316416,59.45636673,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-0.894776,1.11847,0,137,-26.3,-2.1,0,1,1141,1024,1024,1024,134.5,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
620200,10/10/2019 19:08,19.28352776,-99.13886231,50.524936,,,7402.98029,3.1540854,58.7106318,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-2.23694,2.23694,0,137.2,-19.2,-1.9,0,1,1024,1024,1024,1024,134.5,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
620300,10/10/2019 19:08,19.28352677,-99.13886123,50.524936,,,7402.98029,3.3330406,58.19750842,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-2.23694,2.460634,0,136.8,-2.1,-1.3,0,1,1024,1024,1024,1024,134.5,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
620300,10/10/2019 19:08,19.28352677,-99.13886123,50.524936,,,7402.98029,3.3330406,58.19750842,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-2.23694,2.460634,0,136.8,-2.1,-1.3,0,1,1024,1024,1024,1024,135.2,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
620400,10/10/2019 19:08,19.28352588,-99.13886034,50.524936,,,7402.98029,2.8409138,57.7572197,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-2.013246,2.013246,0,136.7,3.8,-0.8,0,1,1024,1024,1024,1024,135.4,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
620500,10/10/2019 19:08,19.28352504,-99.1388595,50.524936,,,7402.98029,2.5277422,57.34153727,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-1.789552,1.789552,0,136.6,4.1,-1.5,0,1,1024,1024,1024,1024,135.5,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
620700,10/10/2019 19:08,19.28352331,-99.13885858,50.524936,,,7402.98029,1.7448132,56.71325641,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-1.342164,1.11847,0,136.6,4.8,-1.7,0,1,1024,1024,1024,1024,135.6,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
620900,10/10/2019 19:08,19.28352192,-99.13885779,50.524936,,,7402.98029,1.2974252,56.1925871,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-1.11847,0.671082,0,136.6,5.1,-2.7,0,1,1024,1024,1024,1024,135.7,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
621000,10/10/2019 19:08,19.28352115,-99.13885745,50.524936,,,7402.98029,1.11847,55.93602541,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-0.894776,0.671082,0,136.5,5,-3.3,0,1,1024,1024,1024,1024,135.8,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
621100,10/10/2019 19:08,19.28352078,-99.13885716,50.524936,,,7402.98029,0.8052984,55.77723276,13,0,14.218,7403.308374,50.85302,15.3901472,95.9153574,-0.671082,0.447388,0,136.5,4.7,-3.4,0,1,1588,1024,1024,1024,135.9,-53.9,35,3.538,3.573,3.559,3.562,0,0,15.438,139.91,7402.98029,50.524936,6,P-GPS,,2
621200,10/10/2019 19:08,19.28352055,-99.13885671,50.524936,,,7402.98029,0.8052984,55.59908314,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-0.447388,0.671082,0,136.9,-2.6,-3.1,0,1,1684,1027,1024,1024,135.9,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.98029,50.524936,6,P-GPS,,2
621400,10/10/2019 19:08,19.28351969,-99.13885559,50.524936,,,7402.98029,2.0579848,55.10302014,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-1.342164,1.565858,0.447388,137.9,-25.3,-2.5,0,1,1630,1024,1024,1024,135.9,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.98029,50.524936,6,P-GPS,,2
621500,10/10/2019 19:08,19.28351898,-99.13885477,50.524936,,,7402.98029,3.019869,54.72277078,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-2.013246,2.23694,0,137.8,-26.5,-2,0,1,1424,1024,1024,1024,135.9,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.98029,50.524936,6,P-GPS,,2
621600,10/10/2019 19:08,19.28351823,-99.13885336,50.524936,,,7402.98029,3.802798,54.17027732,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-2.460634,2.908022,0,137.9,-24.2,-1.9,0,1,1024,1024,1024,1024,136,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.98029,50.524936,6,P-GPS,,2
621700,10/10/2019 19:08,19.28351705,-99.13885201,50.524936,,,7402.98029,4.2725554,53.54002796,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-2.908022,3.131716,0,137.9,-9.3,-1.6,0,1,1024,1024,1024,1024,136,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.98029,50.524936,6,P-GPS,,2
621800,10/10/2019 19:08,19.28351587,-99.1388506,50.524936,,,7402.98029,3.9593838,52.89763949,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-2.684328,2.908022,0,138,2.8,-0.2,0,1,1024,1024,1024,1024,136.1,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.98029,50.524936,6,P-GPS,,2
621900,10/10/2019 19:08,19.28351505,-99.13884943,50.524936,,,7402.98029,3.4896264,52.39468672,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-2.460634,2.460634,0,137.8,5.4,0,0,1,1024,1024,1024,1024,136.2,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.98029,50.524936,6,P-GPS,,2
622000,10/10/2019 19:08,19.28351369,-99.13884842,50.196852,,,7402.652206,2.8632832,51.82349247,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-2.23694,1.789552,0,137.3,6.9,-0.3,0,1,1024,1024,1024,1024,136.2,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.652206,50.196852,6,P-GPS,,2
622200,10/10/2019 19:08,19.28351198,-99.1388473,50.196852,,,7402.652206,1.9237684,51.14862368,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-1.565858,1.11847,0,136.5,8.9,-1.4,0,1,1024,1024,1024,1024,136.2,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.652206,50.196852,6,P-GPS,,2
622300,10/10/2019 19:08,19.28351136,-99.13884689,50.196852,,,7402.652206,1.4987498,50.90354494,13,0,14.208,7403.308374,50.85302,15.3901472,95.9153574,-1.342164,0.671082,0,136.3,8.8,-2.2,0,1,1024,1024,1024,1024,136.2,-53.9,35,3.536,3.552,3.538,3.538,0,0,16.052,139.91,7402.652206,50.196852,6,P-GPS,,2
622400,10/10/2019 19:08,19.2835107,-99.1388465,50.196852,,,7402.652206,1.2079476,50.65551343,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,-1.11847,0.447388,0,136.2,7.7,-3.1,0,1,1024,1024,1024,1024,136.2,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7402.652206,50.196852,6,P-GPS,,2
622500,10/10/2019 19:08,19.2835101,-99.13884618,50.196852,,,7402.652206,0.7158208,50.44225883,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,-0.671082,0.223694,0,136.4,6.6,-3.6,0,1,1024,1024,1024,1024,136.3,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7402.652206,50.196852,6,P-GPS,,2
622600,10/10/2019 19:08,19.28350993,-99.13884597,50.524936,,,7402.98029,0.4921268,50.34383363,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,-0.447388,0.223694,0,136.7,5.1,-3.5,0,1,1024,1024,1024,1024,136.3,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7402.98029,50.524936,6,P-GPS,,2
622800,10/10/2019 19:08,19.28350962,-99.13884546,50.85302,,,7403.308374,0.223694,50.13714071,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,-0.223694,0,0,137.4,2,-2.7,0,1,1024,1024,1024,1024,136.3,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7403.308374,50.85302,6,P-GPS,,2
622900,10/10/2019 19:08,19.28350954,-99.13884542,50.85302,,,7403.308374,0,50.10761315,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,0,0,0,137.6,0.8,-2.4,0,1,1024,1024,1024,1024,136.3,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7403.308374,50.85302,6,P-GPS,,2
623000,10/10/2019 19:08,19.28350987,-99.13884534,50.85302,,,7403.308374,0,50.15616958,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,0,0,0,138,0,-2.2,0,1,1024,1024,1024,1024,136.4,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7403.308374,50.85302,6,P-GPS,,2
623100,10/10/2019 19:08,19.28350993,-99.13884506,50.85302,,,7403.308374,0,50.08760003,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,0,0,0,138.4,-0.9,-1.8,0,1,1024,1024,1024,1024,136.4,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7403.308374,50.85302,6,P-GPS,,2
623200,10/10/2019 19:08,19.28351028,-99.13884509,50.85302,,,7403.308374,0.223694,50.16896486,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0,0,138.6,-1.4,-1.4,0,1,681,1024,1024,1024,136.6,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7403.308374,50.85302,6,P-GPS,,2
623300,10/10/2019 19:08,19.28351035,-99.13884513,50.85302,,,7403.308374,0.223694,50.19586775,13,0,14.237,7403.308374,50.85302,15.3901472,95.9153574,0.223694,0,0,138.7,1.6,-1.5,0,1,708,1024,1024,1024,136.7,-53.9,35,3.543,3.565,3.555,3.553,0,0,15.151,139.91,7403.308374,50.85302,6,P-GPS,,2
